order_line_id,order_id,customer_id,product_id,quantity,unit_price,order_ts,status,updated_at
OL-000200526,ORD-00066842,CUST-002097,PROD-0320,5,1589.84,2026-09-01 18:00:00,placed,2026-09-01 18:00:00
OL-000200527,ORD-00066842,CUST-002983,PROD-0274,4,3553.89,2026-09-01 19:00:00,delivered,2026-09-01 19:00:00
OL-000200528,ORD-00066842,CUST-001242,PROD-0026,7,2925.42,2026-09-01 08:00:00,shipped,2026-09-01 12:00:00
OL-000200529,ORD-00066843,CUST-000928,PROD-0826,1,3465.57,2026-09-01 09:00:00,delivered,2026-09-01 13:00:00
OL-000200530,ORD-00066843,CUST-003387,PROD-0341,3,4571.73,2026-09-01 10:00:00,delivered,2026-09-01 14:00:00
OL-000200531,ORD-00066843,CUST-003731,PROD-0160,3,1182.48,2026-09-01 11:00:00,delivered,2026-09-01 15:00:00
OL-000200532,ORD-00066844,CUST-000903,PROD-0214,8,1748.54,2026-09-01 12:00:00,delivered,2026-09-01 16:00:00
OL-000200533,ORD-00066844,CUST-002544,PROD-0113,6,2885.7,2026-09-01 13:00:00,delivered,2026-09-01 17:00:00
OL-000200534,ORD-00066844,CUST-000805,PROD-0752,8,1301.06,2026-09-01 14:00:00,placed,2026-09-01 18:00:00
OL-000200535,ORD-00066845,CUST-003816,PROD-0825,7,2875.12,2026-09-01 15:00:00,delivered,2026-09-01 19:00:00
OL-000200536,ORD-00066845,CUST-002733,PROD-0297,4,2710.89,2026-09-01 16:00:00,delivered,2026-09-01 12:00:00
OL-000200537,ORD-00066845,CUST-000403,PROD-0289,6,4648.7,2026-09-01 17:00:00,delivered,2026-09-01 13:00:00
OL-000200538,ORD-00066846,CUST-002630,PROD-0431,3,3868.07,2026-09-01 18:00:00,delivered,2026-09-01 14:00:00
OL-000200539,ORD-00066846,CUST-000852,PROD-0873,2,1994.98,2026-09-01 19:00:00,delivered,2026-09-01 15:00:00
OL-000200540,ORD-00066846,CUST-002334,PROD-0049,1,3076.51,2026-09-01 08:00:00,delivered,2026-09-01 16:00:00
OL-000200541,ORD-00066847,CUST-000633,PROD-0663,2,974.09,2026-09-01 09:00:00,placed,2026-09-01 17:00:00
OL-000200542,ORD-00066847,CUST-003403,PROD-0627,5,364.37,2026-09-01 10:00:00,shipped,2026-09-01 18:00:00
OL-000200543,ORD-00066847,CUST-002601,PROD-0525,9,179.41,2026-09-01 11:00:00,delivered,2026-09-01 19:00:00
OL-000200544,ORD-00066848,CUST-002328,PROD-0747,4,1365.76,2026-09-01 12:00:00,delivered,2026-09-01 12:00:00
OL-000200545,ORD-00066848,CUST-002243,PROD-0355,6,3355.25,2026-09-01 13:00:00,delivered,2026-09-01 13:00:00
OL-000200546,ORD-00066848,CUST-003227,PROD-0164,1,2350.15,2026-09-01 14:00:00,delivered,2026-09-01 14:00:00
OL-000200547,ORD-00066849,CUST-001827,PROD-0087,8,1868.5,2026-09-01 15:00:00,shipped,2026-09-01 15:00:00
OL-000200548,ORD-00066849,CUST-002653,PROD-0636,2,1865.2,2026-09-01 16:00:00,delivered,2026-09-01 16:00:00
OL-000200549,ORD-00066849,CUST-001965,PROD-0460,7,1814.6,2026-09-01 17:00:00,placed,2026-09-01 17:00:00
OL-000200550,ORD-00066850,CUST-000722,PROD-0644,6,452.59,2026-09-01 18:00:00,delivered,2026-09-01 18:00:00
OL-000200551,ORD-00066850,CUST-002681,PROD-0096,9,2063.19,2026-09-01 19:00:00,delivered,2026-09-01 19:00:00
OL-000200552,ORD-00066850,CUST-001323,PROD-0130,7,1192.96,2026-09-01 08:00:00,delivered,2026-09-01 12:00:00
OL-000200553,ORD-00066851,CUST-000891,PROD-0850,4,1663.54,2026-09-01 09:00:00,shipped,2026-09-01 13:00:00
OL-000200554,ORD-00066851,CUST-000216,PROD-0627,9,2941.66,2026-09-01 10:00:00,delivered,2026-09-01 14:00:00
OL-000200555,ORD-00066851,CUST-003319,PROD-0841,4,3244.51,2026-09-01 11:00:00,cancelled,2026-09-01 15:00:00
OL-000200556,ORD-00066852,CUST-002436,PROD-0168,2,3319.38,2026-09-01 12:00:00,delivered,2026-09-01 16:00:00
OL-000200557,ORD-00066852,CUST-002917,PROD-0266,8,753.71,2026-09-01 13:00:00,delivered,2026-09-01 17:00:00
OL-000200558,ORD-00066852,CUST-001979,PROD-0269,6,4548.2,2026-09-01 14:00:00,shipped,2026-09-01 18:00:00
OL-000200559,ORD-00066853,CUST-001168,PROD-0448,3,2426.2,2026-09-01 15:00:00,placed,2026-09-01 19:00:00
OL-000200560,ORD-00066853,CUST-000829,PROD-0789,7,1513.72,2026-09-01 16:00:00,shipped,2026-09-01 12:00:00
OL-000200561,ORD-00066853,CUST-003440,PROD-0719,6,1038.25,2026-09-01 17:00:00,placed,2026-09-01 13:00:00
OL-000200562,ORD-00066854,CUST-000542,PROD-0121,2,845.96,2026-09-01 18:00:00,delivered,2026-09-01 14:00:00
OL-000200563,ORD-00066854,CUST-003403,PROD-0408,5,3814.67,2026-09-01 19:00:00,placed,2026-09-01 15:00:00
OL-000200564,ORD-00066854,CUST-000883,PROD-0338,9,4041.68,2026-09-01 08:00:00,delivered,2026-09-01 16:00:00
OL-000200565,ORD-00066855,CUST-002738,PROD-0211,2,2039.38,2026-09-01 09:00:00,delivered,2026-09-01 17:00:00
OL-000200566,ORD-00066855,CUST-002351,PROD-0509,1,494.62,2026-09-01 10:00:00,placed,2026-09-01 18:00:00
OL-000200567,ORD-00066855,CUST-002332,PROD-0621,6,2417.72,2026-09-01 11:00:00,delivered,2026-09-01 19:00:00
OL-000200568,ORD-00066856,CUST-002651,PROD-0175,5,3740.02,2026-09-01 12:00:00,placed,2026-09-01 12:00:00
OL-000200569,ORD-00066856,CUST-002359,PROD-0504,5,1490.74,2026-09-01 13:00:00,delivered,2026-09-01 13:00:00
OL-000200570,ORD-00066856,CUST-002808,PROD-0487,6,1063.38,2026-09-01 14:00:00,placed,2026-09-01 14:00:00
OL-000200571,ORD-00066857,CUST-000217,PROD-0306,8,4224.53,2026-09-01 15:00:00,shipped,2026-09-01 15:00:00
OL-000200572,ORD-00066857,CUST-000300,PROD-0378,7,616.05,2026-09-01 16:00:00,shipped,2026-09-01 16:00:00
OL-000200573,ORD-00066857,CUST-001394,PROD-0025,5,1669.83,2026-09-01 17:00:00,delivered,2026-09-01 17:00:00
OL-000200574,ORD-00066858,CUST-002786,PROD-0289,9,168.69,2026-09-01 18:00:00,delivered,2026-09-01 18:00:00
OL-000200575,ORD-00066858,CUST-000772,PROD-0055,7,1802.51,2026-09-01 19:00:00,delivered,2026-09-01 19:00:00
OL-000200576,ORD-00066858,CUST-000675,PROD-0718,9,526.21,2026-09-01 08:00:00,cancelled,2026-09-01 12:00:00
OL-000200577,ORD-00066859,CUST-003949,PROD-0716,6,3953.28,2026-09-01 09:00:00,delivered,2026-09-01 13:00:00
OL-000200578,ORD-00066859,CUST-002572,PROD-0634,9,511.14,2026-09-01 10:00:00,shipped,2026-09-01 14:00:00
OL-000200579,ORD-00066859,CUST-002871,PROD-0355,5,4560.8,2026-09-01 11:00:00,delivered,2026-09-01 15:00:00
OL-000200580,ORD-00066860,CUST-001747,PROD-0519,5,4414.29,2026-09-01 12:00:00,delivered,2026-09-01 16:00:00
OL-000200581,ORD-00066860,CUST-002706,PROD-0013,5,4631.12,2026-09-01 13:00:00,delivered,2026-09-01 17:00:00
OL-000200582,ORD-00066860,CUST-003224,PROD-0535,6,2283.37,2026-09-01 14:00:00,delivered,2026-09-01 18:00:00
OL-000200583,ORD-00066861,CUST-002689,PROD-0115,7,4396.58,2026-09-01 15:00:00,delivered,2026-09-01 19:00:00
OL-000200584,ORD-00066861,CUST-003250,PROD-0602,4,4433.83,2026-09-01 16:00:00,delivered,2026-09-01 12:00:00
OL-000200585,ORD-00066861,CUST-000881,PROD-0276,4,3538.5,2026-09-01 17:00:00,delivered,2026-09-01 13:00:00
OL-000200586,ORD-00066862,CUST-002133,PROD-0286,9,1969.46,2026-09-01 18:00:00,delivered,2026-09-01 14:00:00
OL-000200587,ORD-00066862,CUST-003646,PROD-0675,1,4217.62,2026-09-01 19:00:00,shipped,2026-09-01 15:00:00
OL-000200588,ORD-00066862,CUST-000397,PROD-0676,8,1297.95,2026-09-01 08:00:00,delivered,2026-09-01 16:00:00
OL-000200589,ORD-00066863,CUST-000202,PROD-0325,2,4207.99,2026-09-01 09:00:00,delivered,2026-09-01 17:00:00
OL-000200590,ORD-00066863,CUST-000743,PROD-0709,9,1316.56,2026-09-01 10:00:00,placed,2026-09-01 18:00:00
OL-000200591,ORD-00066863,CUST-001715,PROD-0874,7,352.91,2026-09-01 11:00:00,delivered,2026-09-01 19:00:00
OL-000200592,ORD-00066864,CUST-003792,PROD-0633,2,1435.68,2026-09-01 12:00:00,delivered,2026-09-01 12:00:00
OL-000200593,ORD-00066864,CUST-002899,PROD-0436,2,848.48,2026-09-01 13:00:00,delivered,2026-09-01 13:00:00
OL-000200594,ORD-00066864,CUST-003342,PROD-0723,9,2234.76,2026-09-01 14:00:00,delivered,2026-09-01 14:00:00
OL-000200595,ORD-00066865,CUST-003126,PROD-0255,6,2295.7,2026-09-01 15:00:00,delivered,2026-09-01 15:00:00
OL-000200596,ORD-00066865,CUST-003629,PROD-0442,7,496.31,2026-09-01 16:00:00,shipped,2026-09-01 16:00:00
OL-000200597,ORD-00066865,CUST-002703,PROD-0680,8,3176.62,2026-09-01 17:00:00,delivered,2026-09-01 17:00:00
OL-000200598,ORD-00066866,CUST-002197,PROD-0493,5,1234.1,2026-09-01 18:00:00,delivered,2026-09-01 18:00:00
OL-000200599,ORD-00066866,CUST-002938,PROD-0200,2,1016.98,2026-09-01 19:00:00,delivered,2026-09-01 19:00:00
OL-000200600,ORD-00066866,CUST-003327,PROD-0599,6,3890.41,2026-09-01 08:00:00,delivered,2026-09-01 12:00:00
OL-000200601,ORD-00066867,CUST-001069,PROD-0111,1,1361.59,2026-09-01 09:00:00,delivered,2026-09-01 13:00:00
OL-000200602,ORD-00066867,CUST-000205,PROD-0266,5,4584.57,2026-09-01 10:00:00,cancelled,2026-09-01 14:00:00
OL-000200603,ORD-00066867,CUST-003026,PROD-0885,4,2830.57,2026-09-01 11:00:00,delivered,2026-09-01 15:00:00
OL-000200604,ORD-00066868,CUST-003082,PROD-0424,3,3014.22,2026-09-01 12:00:00,cancelled,2026-09-01 16:00:00
OL-000200605,ORD-00066868,CUST-003701,PROD-0279,5,3569.09,2026-09-01 13:00:00,shipped,2026-09-01 17:00:00
OL-000200606,ORD-00066868,CUST-000553,PROD-0541,7,178.6,2026-09-01 14:00:00,placed,2026-09-01 18:00:00
OL-000200607,ORD-00066869,CUST-002742,PROD-0469,8,2466.99,2026-09-01 15:00:00,delivered,2026-09-01 19:00:00
OL-000200608,ORD-00066869,CUST-002156,PROD-0542,4,466.78,2026-09-01 16:00:00,delivered,2026-09-01 12:00:00
OL-000200609,ORD-00066869,CUST-001462,PROD-0797,3,2386.21,2026-09-01 17:00:00,placed,2026-09-01 13:00:00
OL-000200610,ORD-00066870,CUST-000474,PROD-0556,3,1432.8,2026-09-01 18:00:00,delivered,2026-09-01 14:00:00
OL-000200611,ORD-00066870,CUST-002357,PROD-0846,7,4392.26,2026-09-01 19:00:00,delivered,2026-09-01 15:00:00
OL-000200612,ORD-00066870,CUST-003140,PROD-0308,2,158.68,2026-09-01 08:00:00,delivered,2026-09-01 16:00:00
OL-000200613,ORD-00066871,CUST-002415,PROD-0317,1,1193.52,2026-09-01 09:00:00,delivered,2026-09-01 17:00:00
OL-000200614,ORD-00066871,CUST-002135,PROD-0640,1,4604.07,2026-09-01 10:00:00,delivered,2026-09-01 18:00:00
OL-000200615,ORD-00066871,CUST-001585,PROD-0175,3,1634.65,2026-09-01 11:00:00,shipped,2026-09-01 19:00:00
OL-000200616,ORD-00066872,CUST-001910,PROD-0608,1,1883.75,2026-09-01 12:00:00,delivered,2026-09-01 12:00:00
OL-000200617,ORD-00066872,CUST-001626,PROD-0534,1,2184.91,2026-09-01 13:00:00,delivered,2026-09-01 13:00:00
OL-000200618,ORD-00066872,CUST-002642,PROD-0783,7,4612.66,2026-09-01 14:00:00,placed,2026-09-01 14:00:00
OL-000200619,ORD-00066873,CUST-002261,PROD-0138,1,1256.36,2026-09-01 15:00:00,placed,2026-09-01 15:00:00
OL-000200620,ORD-00066873,CUST-002239,PROD-0387,9,4520.38,2026-09-01 16:00:00,delivered,2026-09-01 16:00:00
OL-000200621,ORD-00066873,CUST-002953,PROD-0089,2,1181.36,2026-09-01 17:00:00,shipped,2026-09-01 17:00:00
OL-000200622,ORD-00066874,CUST-002723,PROD-0536,9,864.91,2026-09-01 18:00:00,cancelled,2026-09-01 18:00:00
OL-000200623,ORD-00066874,CUST-002364,PROD-0605,7,4397.74,2026-09-01 19:00:00,shipped,2026-09-01 19:00:00
OL-000200624,ORD-00066874,CUST-002916,PROD-0314,3,3621.98,2026-09-01 08:00:00,placed,2026-09-01 12:00:00
OL-000200625,ORD-00066875,CUST-001110,PROD-0025,5,694.08,2026-09-01 09:00:00,shipped,2026-09-01 13:00:00
OL-000200626,ORD-00066875,CUST-001371,PROD-0256,1,4281.2,2026-09-01 10:00:00,delivered,2026-09-01 14:00:00
OL-000200627,ORD-00066875,CUST-000808,PROD-0729,9,226.27,2026-09-01 11:00:00,cancelled,2026-09-01 15:00:00
OL-000200628,ORD-00066876,CUST-002289,PROD-0855,6,618.88,2026-09-01 12:00:00,delivered,2026-09-01 16:00:00
OL-000200629,ORD-00066876,CUST-001943,PROD-0891,8,4612.28,2026-09-01 13:00:00,delivered,2026-09-01 17:00:00
OL-000200630,ORD-00066876,CUST-000279,PROD-0414,6,400.83,2026-09-01 14:00:00,delivered,2026-09-01 18:00:00
OL-000200631,ORD-00066877,CUST-002710,PROD-0082,3,1857.2,2026-09-01 15:00:00,delivered,2026-09-01 19:00:00
OL-000200632,ORD-00066877,CUST-001175,PROD-0088,6,3424.9,2026-09-01 16:00:00,delivered,2026-09-01 12:00:00
OL-000200633,ORD-00066877,CUST-002025,PROD-0071,9,1241.42,2026-09-01 17:00:00,delivered,2026-09-01 13:00:00
OL-000200634,ORD-00066878,CUST-003927,PROD-0184,6,4410.54,2026-09-01 18:00:00,placed,2026-09-01 14:00:00
OL-000200635,ORD-00066878,CUST-000963,PROD-0022,7,2572.55,2026-09-01 19:00:00,delivered,2026-09-01 15:00:00
OL-000200636,ORD-00066878,CUST-001952,PROD-0380,1,757.01,2026-09-01 08:00:00,delivered,2026-09-01 16:00:00
OL-000200637,ORD-00066879,CUST-001104,PROD-0726,5,1605.72,2026-09-01 09:00:00,shipped,2026-09-01 17:00:00
OL-000200638,ORD-00066879,CUST-000386,PROD-0386,1,3272.13,2026-09-01 10:00:00,delivered,2026-09-01 18:00:00
OL-000200639,ORD-00066879,CUST-002861,PROD-0504,5,2965.34,2026-09-01 11:00:00,delivered,2026-09-01 19:00:00
OL-000200640,ORD-00066880,CUST-001858,PROD-0091,9,4385.98,2026-09-01 12:00:00,delivered,2026-09-01 12:00:00
OL-000200641,ORD-00066880,CUST-002988,PROD-0139,7,1364.58,2026-09-01 13:00:00,delivered,2026-09-01 13:00:00
OL-000200642,ORD-00066880,CUST-002475,PROD-0605,7,2605.79,2026-09-01 14:00:00,delivered,2026-09-01 14:00:00
OL-000200643,ORD-00066881,CUST-003233,PROD-0766,3,835.75,2026-09-01 15:00:00,shipped,2026-09-01 15:00:00
OL-000200644,ORD-00066881,CUST-002759,PROD-0718,5,3663.51,2026-09-01 16:00:00,delivered,2026-09-01 16:00:00
OL-000200645,ORD-00066881,CUST-000833,PROD-0870,8,1453.94,2026-09-01 17:00:00,placed,2026-09-01 17:00:00
OL-000200646,ORD-00066882,CUST-003746,PROD-0589,8,1280.7,2026-09-01 18:00:00,delivered,2026-09-01 18:00:00
OL-000200647,ORD-00066882,CUST-002765,PROD-0720,6,2715.98,2026-09-01 19:00:00,cancelled,2026-09-01 19:00:00
OL-000200648,ORD-00066882,CUST-003643,PROD-0159,9,2182.29,2026-09-01 08:00:00,shipped,2026-09-01 12:00:00
OL-000200649,ORD-00066883,CUST-002844,PROD-0396,6,3992.09,2026-09-01 09:00:00,delivered,2026-09-01 13:00:00
OL-000200650,ORD-00066883,CUST-003140,PROD-0465,7,2165.74,2026-09-01 10:00:00,delivered,2026-09-01 14:00:00
OL-000200651,ORD-00066883,CUST-001042,PROD-0571,5,3627.91,2026-09-01 11:00:00,delivered,2026-09-01 15:00:00
OL-000200652,ORD-00066884,CUST-000094,PROD-0461,7,2599.92,2026-09-01 12:00:00,delivered,2026-09-01 16:00:00
OL-000200653,ORD-00066884,CUST-003195,PROD-0365,4,1205.09,2026-09-01 13:00:00,shipped,2026-09-01 17:00:00
OL-000200654,ORD-00066884,CUST-000167,PROD-0566,7,1964.55,2026-09-01 14:00:00,delivered,2026-09-01 18:00:00
OL-000200655,ORD-00066885,CUST-003722,PROD-0129,7,3323.65,2026-09-01 15:00:00,delivered,2026-09-01 19:00:00
OL-000200656,ORD-00066885,CUST-000153,PROD-0653,4,1250.92,2026-09-01 16:00:00,shipped,2026-09-01 12:00:00
OL-000200657,ORD-00066885,CUST-003163,PROD-0412,6,2450.52,2026-09-01 17:00:00,shipped,2026-09-01 13:00:00
OL-000200658,ORD-00066886,CUST-001108,PROD-0791,9,2258.91,2026-09-01 18:00:00,delivered,2026-09-01 14:00:00
OL-000200659,ORD-00066886,CUST-001136,PROD-0108,2,3573.47,2026-09-01 19:00:00,delivered,2026-09-01 15:00:00
OL-000200660,ORD-00066886,CUST-003502,PROD-0795,1,2832.0,2026-09-01 08:00:00,delivered,2026-09-01 16:00:00
OL-000200661,ORD-00066887,CUST-000423,PROD-0395,3,2621.23,2026-09-01 09:00:00,placed,2026-09-01 17:00:00
OL-000200662,ORD-00066887,CUST-000395,PROD-0357,3,4445.26,2026-09-01 10:00:00,delivered,2026-09-01 18:00:00
OL-000200663,ORD-00066887,CUST-003232,PROD-0205,5,2593.94,2026-09-01 11:00:00,delivered,2026-09-01 19:00:00
OL-000200664,ORD-00066888,CUST-001222,PROD-0886,8,578.59,2026-09-01 12:00:00,delivered,2026-09-01 12:00:00
OL-000200665,ORD-00066888,CUST-001142,PROD-0048,6,2009.57,2026-09-01 13:00:00,placed,2026-09-01 13:00:00
OL-000200666,ORD-00066888,CUST-003359,PROD-0569,5,3310.12,2026-09-01 14:00:00,delivered,2026-09-01 14:00:00
OL-000200667,ORD-00066889,CUST-003739,PROD-0709,1,3242.6,2026-09-01 15:00:00,delivered,2026-09-01 15:00:00
OL-000200668,ORD-00066889,CUST-003819,PROD-0151,2,3878.92,2026-09-01 16:00:00,shipped,2026-09-01 16:00:00
OL-000200669,ORD-00066889,CUST-000876,PROD-0130,2,761.09,2026-09-01 17:00:00,shipped,2026-09-01 17:00:00
OL-000200670,ORD-00066890,CUST-002762,PROD-0079,1,3132.13,2026-09-01 18:00:00,shipped,2026-09-01 18:00:00
OL-000200671,ORD-00066890,CUST-003025,PROD-0826,2,4413.88,2026-09-01 19:00:00,placed,2026-09-01 19:00:00
OL-000200672,ORD-00066890,CUST-002453,PROD-0561,4,1034.16,2026-09-01 08:00:00,delivered,2026-09-01 12:00:00
OL-000200673,ORD-00066891,CUST-000101,PROD-0426,7,4631.37,2026-09-01 09:00:00,delivered,2026-09-01 13:00:00
OL-000200674,ORD-00066891,CUST-002333,PROD-0628,8,4352.53,2026-09-01 10:00:00,placed,2026-09-01 14:00:00
OL-000200675,ORD-00066891,CUST-002582,PROD-0639,5,4594.98,2026-09-01 11:00:00,shipped,2026-09-01 15:00:00
OL-000200676,ORD-00066892,CUST-000081,PROD-0619,1,3922.92,2026-09-01 12:00:00,delivered,2026-09-01 16:00:00
OL-000200677,ORD-00066892,CUST-003553,PROD-0422,4,3629.42,2026-09-01 13:00:00,delivered,2026-09-01 17:00:00
OL-000200678,ORD-00066892,CUST-000874,PROD-0471,3,4691.85,2026-09-01 14:00:00,shipped,2026-09-01 18:00:00
OL-000200679,ORD-00066893,CUST-002661,PROD-0458,4,619.35,2026-09-01 15:00:00,placed,2026-09-01 19:00:00
OL-000200680,ORD-00066893,CUST-001839,PROD-0251,5,4507.81,2026-09-01 16:00:00,shipped,2026-09-01 12:00:00
OL-000200681,ORD-00066893,CUST-002116,PROD-0166,3,1847.32,2026-09-01 17:00:00,delivered,2026-09-01 13:00:00
OL-000200682,ORD-00066894,CUST-000116,PROD-0600,9,1007.66,2026-09-01 18:00:00,delivered,2026-09-01 14:00:00
OL-000200683,ORD-00066894,CUST-003152,PROD-0822,5,3689.64,2026-09-01 19:00:00,delivered,2026-09-01 15:00:00
OL-000200684,ORD-00066894,CUST-001860,PROD-0568,5,4231.06,2026-09-01 08:00:00,placed,2026-09-01 16:00:00
OL-000200685,ORD-00066895,CUST-002323,PROD-0269,4,4369.92,2026-09-01 09:00:00,delivered,2026-09-01 17:00:00
OL-000200686,ORD-00066895,CUST-003694,PROD-0573,2,2574.93,2026-09-01 10:00:00,delivered,2026-09-01 18:00:00
OL-000200687,ORD-00066895,CUST-002534,PROD-0276,1,3993.44,2026-09-01 11:00:00,delivered,2026-09-01 19:00:00
OL-000200688,ORD-00066896,CUST-000315,PROD-0305,6,518.77,2026-09-01 12:00:00,placed,2026-09-01 12:00:00
OL-000200689,ORD-00066896,CUST-000305,PROD-0451,1,1589.3,2026-09-01 13:00:00,shipped,2026-09-01 13:00:00
OL-000200690,ORD-00066896,CUST-000772,PROD-0768,5,1229.97,2026-09-01 14:00:00,delivered,2026-09-01 14:00:00
OL-000200691,ORD-00066897,CUST-001192,PROD-0552,6,2898.81,2026-09-01 15:00:00,delivered,2026-09-01 15:00:00
OL-000200692,ORD-00066897,CUST-001419,PROD-0271,6,903.43,2026-09-01 16:00:00,shipped,2026-09-01 16:00:00
OL-000200693,ORD-00066897,CUST-000190,PROD-0307,5,3293.9,2026-09-01 17:00:00,delivered,2026-09-01 17:00:00
OL-000200694,ORD-00066898,CUST-001523,PROD-0823,3,1984.54,2026-09-01 18:00:00,delivered,2026-09-01 18:00:00
OL-000200695,ORD-00066898,CUST-003310,PROD-0175,5,527.57,2026-09-01 19:00:00,shipped,2026-09-01 19:00:00
OL-000200696,ORD-00066898,CUST-001983,PROD-0237,5,1722.33,2026-09-01 08:00:00,delivered,2026-09-01 12:00:00
OL-000200697,ORD-00066899,CUST-002818,PROD-0806,5,1512.96,2026-09-01 09:00:00,placed,2026-09-01 13:00:00
OL-000200698,ORD-00066899,CUST-003704,PROD-0735,1,177.25,2026-09-01 10:00:00,delivered,2026-09-01 14:00:00
OL-000200699,ORD-00066899,CUST-002335,PROD-0633,5,2886.32,2026-09-01 11:00:00,delivered,2026-09-01 15:00:00
OL-000200700,ORD-00066900,CUST-002102,PROD-0156,6,1580.0,2026-09-01 12:00:00,delivered,2026-09-01 16:00:00
OL-000200701,ORD-00066900,CUST-002990,PROD-0820,6,3369.23,2026-09-01 13:00:00,delivered,2026-09-01 17:00:00
OL-000200702,ORD-00066900,CUST-002784,PROD-0070,2,2039.52,2026-09-01 14:00:00,delivered,2026-09-01 18:00:00
OL-000200703,ORD-00066901,CUST-002844,PROD-0577,9,1964.24,2026-09-01 15:00:00,placed,2026-09-01 19:00:00
OL-000200704,ORD-00066901,CUST-003719,PROD-0218,1,1879.65,2026-09-01 16:00:00,delivered,2026-09-01 12:00:00
OL-000200705,ORD-00066901,CUST-000606,PROD-0457,3,327.48,2026-09-01 17:00:00,shipped,2026-09-01 13:00:00
OL-000200706,ORD-00066902,CUST-002870,PROD-0331,1,2995.23,2026-09-01 18:00:00,placed,2026-09-01 14:00:00
OL-000200707,ORD-00066902,CUST-001758,PROD-0552,2,2113.79,2026-09-01 19:00:00,cancelled,2026-09-01 15:00:00
OL-000200708,ORD-00066902,CUST-000749,PROD-0638,9,3498.71,2026-09-01 08:00:00,delivered,2026-09-01 16:00:00
OL-000200709,ORD-00066903,CUST-002812,PROD-0715,1,396.09,2026-09-01 09:00:00,delivered,2026-09-01 17:00:00
OL-000200710,ORD-00066903,CUST-002443,PROD-0744,1,1576.86,2026-09-01 10:00:00,shipped,2026-09-01 18:00:00
OL-000200711,ORD-00066903,CUST-003799,PROD-0372,5,4769.8,2026-09-01 11:00:00,delivered,2026-09-01 19:00:00
OL-000200712,ORD-00066904,CUST-002421,PROD-0180,9,3297.16,2026-09-01 12:00:00,delivered,2026-09-01 12:00:00
OL-000200713,ORD-00066904,CUST-002972,PROD-0753,6,189.39,2026-09-01 13:00:00,delivered,2026-09-01 13:00:00
OL-000200714,ORD-00066904,CUST-000657,PROD-0076,2,3604.25,2026-09-01 14:00:00,delivered,2026-09-01 14:00:00
OL-000200715,ORD-00066905,CUST-002744,PROD-0153,6,3240.08,2026-09-01 15:00:00,delivered,2026-09-01 15:00:00
OL-000200716,ORD-00066905,CUST-003113,PROD-0207,2,3882.64,2026-09-01 16:00:00,delivered,2026-09-01 16:00:00
OL-000200717,ORD-00066905,CUST-000338,PROD-0488,8,4057.99,2026-09-01 17:00:00,cancelled,2026-09-01 17:00:00
OL-000200718,ORD-00066906,CUST-000721,PROD-0241,6,3247.61,2026-09-01 18:00:00,delivered,2026-09-01 18:00:00
OL-000200719,ORD-00066906,CUST-003391,PROD-0649,9,2857.93,2026-09-01 19:00:00,placed,2026-09-01 19:00:00
OL-000200720,ORD-00066906,CUST-002244,PROD-0643,6,1664.44,2026-09-01 08:00:00,delivered,2026-09-01 12:00:00
OL-000200721,ORD-00066907,CUST-003313,PROD-0892,9,1249.25,2026-09-01 09:00:00,delivered,2026-09-01 13:00:00
OL-000200722,ORD-00066907,CUST-001395,PROD-0525,1,504.11,2026-09-01 10:00:00,delivered,2026-09-01 14:00:00
OL-000200723,ORD-00066907,CUST-002152,PROD-0756,5,4562.89,2026-09-01 11:00:00,delivered,2026-09-01 15:00:00
OL-000200724,ORD-00066908,CUST-000552,PROD-0351,5,1907.72,2026-09-01 12:00:00,delivered,2026-09-01 16:00:00
OL-000200725,ORD-00066908,CUST-001853,PROD-0601,6,2536.13,2026-09-01 13:00:00,placed,2026-09-01 17:00:00
OL-000200726,ORD-00066908,CUST-001047,PROD-0500,4,2914.74,2026-09-01 14:00:00,delivered,2026-09-01 18:00:00
OL-000200727,ORD-00066909,CUST-003101,PROD-0682,5,3601.25,2026-09-01 15:00:00,delivered,2026-09-01 19:00:00
OL-000200728,ORD-00066909,CUST-003583,PROD-0210,3,4170.01,2026-09-01 16:00:00,delivered,2026-09-01 12:00:00
OL-000200729,ORD-00066909,CUST-000448,PROD-0662,4,2624.07,2026-09-01 17:00:00,shipped,2026-09-01 13:00:00
OL-000200730,ORD-00066910,CUST-001769,PROD-0795,7,1605.31,2026-09-01 18:00:00,delivered,2026-09-01 14:00:00
OL-000200731,ORD-00066910,CUST-003444,PROD-0017,3,2293.7,2026-09-01 19:00:00,delivered,2026-09-01 15:00:00
OL-000200732,ORD-00066910,CUST-002220,PROD-0741,1,3030.57,2026-09-01 08:00:00,delivered,2026-09-01 16:00:00
OL-000200733,ORD-00066911,CUST-002366,PROD-0890,1,640.6,2026-09-01 09:00:00,delivered,2026-09-01 17:00:00
OL-000200734,ORD-00066911,CUST-000393,PROD-0148,7,4405.52,2026-09-01 10:00:00,shipped,2026-09-01 18:00:00
OL-000200735,ORD-00066911,CUST-003193,PROD-0214,6,4108.78,2026-09-01 11:00:00,delivered,2026-09-01 19:00:00
OL-000200736,ORD-00066912,CUST-000707,PROD-0444,6,1425.88,2026-09-01 12:00:00,delivered,2026-09-01 12:00:00
OL-000200737,ORD-00066912,CUST-003494,PROD-0247,4,4331.01,2026-09-01 13:00:00,delivered,2026-09-01 13:00:00
