order_line_id,order_id,customer_id,product_id,quantity,unit_price,order_ts,status,updated_at
OL-000300522,ORD-00100174,CUST-002479,PROD-0775,9,633.52,2026-09-02 14:00:00,shipped,2026-09-02 14:00:00
OL-000300523,ORD-00100174,CUST-000004,PROD-0606,9,3149.3,2026-09-02 15:00:00,delivered,2026-09-02 15:00:00
OL-000300524,ORD-00100174,CUST-000767,PROD-0535,7,602.23,2026-09-02 16:00:00,delivered,2026-09-02 16:00:00
OL-000300525,ORD-00100175,CUST-003233,PROD-0720,3,4486.95,2026-09-02 17:00:00,delivered,2026-09-02 17:00:00
OL-000300526,ORD-00100175,CUST-000774,PROD-0213,2,3218.3,2026-09-02 18:00:00,shipped,2026-09-02 18:00:00
OL-000300527,ORD-00100175,CUST-002590,PROD-0629,4,4129.85,2026-09-02 19:00:00,delivered,2026-09-02 19:00:00
OL-000300528,ORD-00100176,CUST-003943,PROD-0016,4,1596.69,2026-09-02 08:00:00,delivered,2026-09-02 12:00:00
OL-000300529,ORD-00100176,CUST-002348,PROD-0732,5,2217.44,2026-09-02 09:00:00,delivered,2026-09-02 13:00:00
OL-000300530,ORD-00100176,CUST-003306,PROD-0485,8,1914.45,2026-09-02 10:00:00,delivered,2026-09-02 14:00:00
OL-000300531,ORD-00100177,CUST-001764,PROD-0571,4,906.99,2026-09-02 11:00:00,delivered,2026-09-02 15:00:00
OL-000300532,ORD-00100177,CUST-002130,PROD-0767,4,3718.88,2026-09-02 12:00:00,delivered,2026-09-02 16:00:00
OL-000300533,ORD-00100177,CUST-001204,PROD-0543,6,746.62,2026-09-02 13:00:00,placed,2026-09-02 17:00:00
OL-000300534,ORD-00100178,CUST-001516,PROD-0417,5,3069.21,2026-09-02 14:00:00,delivered,2026-09-02 18:00:00
OL-000300535,ORD-00100178,CUST-002765,PROD-0094,9,4257.81,2026-09-02 15:00:00,delivered,2026-09-02 19:00:00
OL-000300536,ORD-00100178,CUST-000951,PROD-0760,6,3674.46,2026-09-02 16:00:00,delivered,2026-09-02 12:00:00
OL-000300537,ORD-00100179,CUST-000981,PROD-0379,5,4429.33,2026-09-02 17:00:00,delivered,2026-09-02 13:00:00
OL-000300538,ORD-00100179,CUST-001952,PROD-0072,9,3341.51,2026-09-02 18:00:00,delivered,2026-09-02 14:00:00
OL-000300539,ORD-00100179,CUST-001828,PROD-0750,5,2063.42,2026-09-02 19:00:00,shipped,2026-09-02 15:00:00
OL-000300540,ORD-00100180,CUST-002657,PROD-0159,9,738.7,2026-09-02 08:00:00,delivered,2026-09-02 16:00:00
OL-000300541,ORD-00100180,CUST-000779,PROD-0054,7,4420.68,2026-09-02 09:00:00,placed,2026-09-02 17:00:00
OL-000300542,ORD-00100180,CUST-001523,PROD-0133,8,3256.1,2026-09-02 10:00:00,delivered,2026-09-02 18:00:00
OL-000300543,ORD-00100181,CUST-001418,PROD-0184,7,3959.65,2026-09-02 11:00:00,shipped,2026-09-02 19:00:00
OL-000300544,ORD-00100181,CUST-002642,PROD-0195,6,1000.76,2026-09-02 12:00:00,placed,2026-09-02 12:00:00
OL-000300545,ORD-00100181,CUST-000365,PROD-0355,6,1361.61,2026-09-02 13:00:00,delivered,2026-09-02 13:00:00
OL-000300546,ORD-00100182,CUST-000192,PROD-0160,1,635.0,2026-09-02 14:00:00,delivered,2026-09-02 14:00:00
OL-000300547,ORD-00100182,CUST-001944,PROD-0141,3,4657.65,2026-09-02 15:00:00,cancelled,2026-09-02 15:00:00
OL-000300548,ORD-00100182,CUST-003201,PROD-0537,4,239.07,2026-09-02 16:00:00,placed,2026-09-02 16:00:00
OL-000300549,ORD-00100183,CUST-003743,PROD-0486,6,4198.8,2026-09-02 17:00:00,shipped,2026-09-02 17:00:00
OL-000300550,ORD-00100183,CUST-000992,PROD-0454,5,4300.9,2026-09-02 18:00:00,shipped,2026-09-02 18:00:00
OL-000300551,ORD-00100183,CUST-003042,PROD-0676,7,4000.27,2026-09-02 19:00:00,delivered,2026-09-02 19:00:00
OL-000300552,ORD-00100184,CUST-003470,PROD-0089,1,4546.69,2026-09-02 08:00:00,delivered,2026-09-02 12:00:00
OL-000300553,ORD-00100184,CUST-000359,PROD-0583,4,210.92,2026-09-02 09:00:00,shipped,2026-09-02 13:00:00
OL-000300554,ORD-00100184,CUST-001405,PROD-0617,3,3533.16,2026-09-02 10:00:00,delivered,2026-09-02 14:00:00
OL-000300555,ORD-00100185,CUST-000082,PROD-0794,1,1852.81,2026-09-02 11:00:00,shipped,2026-09-02 15:00:00
OL-000300556,ORD-00100185,CUST-001871,PROD-0686,4,4622.76,2026-09-02 12:00:00,shipped,2026-09-02 16:00:00
OL-000300557,ORD-00100185,CUST-003331,PROD-0452,6,4427.04,2026-09-02 13:00:00,shipped,2026-09-02 17:00:00
OL-000300558,ORD-00100186,CUST-003372,PROD-0432,2,3530.42,2026-09-02 14:00:00,cancelled,2026-09-02 18:00:00
OL-000300559,ORD-00100186,CUST-002442,PROD-0153,2,4660.78,2026-09-02 15:00:00,delivered,2026-09-02 19:00:00
OL-000300560,ORD-00100186,CUST-002536,PROD-0136,6,2684.86,2026-09-02 16:00:00,delivered,2026-09-02 12:00:00
OL-000300561,ORD-00100187,CUST-003658,PROD-0551,9,1523.13,2026-09-02 17:00:00,delivered,2026-09-02 13:00:00
OL-000300562,ORD-00100187,CUST-003098,PROD-0295,5,1266.52,2026-09-02 18:00:00,placed,2026-09-02 14:00:00
OL-000300563,ORD-00100187,CUST-000118,PROD-0100,8,379.17,2026-09-02 19:00:00,delivered,2026-09-02 15:00:00
OL-000300564,ORD-00100188,CUST-003472,PROD-0546,1,3669.64,2026-09-02 08:00:00,delivered,2026-09-02 16:00:00
OL-000300565,ORD-00100188,CUST-001020,PROD-0751,1,1054.99,2026-09-02 09:00:00,delivered,2026-09-02 17:00:00
OL-000300566,ORD-00100188,CUST-001049,PROD-0568,5,1570.86,2026-09-02 10:00:00,delivered,2026-09-02 18:00:00
OL-000300567,ORD-00100189,CUST-000736,PROD-0002,8,1039.53,2026-09-02 11:00:00,delivered,2026-09-02 19:00:00
OL-000300568,ORD-00100189,CUST-001934,PROD-0131,6,3082.07,2026-09-02 12:00:00,delivered,2026-09-02 12:00:00
OL-000300569,ORD-00100189,CUST-000659,PROD-0880,2,2459.86,2026-09-02 13:00:00,delivered,2026-09-02 13:00:00
OL-000300570,ORD-00100190,CUST-001752,PROD-0555,2,1453.1,2026-09-02 14:00:00,shipped,2026-09-02 14:00:00
OL-000300571,ORD-00100190,CUST-003886,PROD-0656,6,593.78,2026-09-02 15:00:00,delivered,2026-09-02 15:00:00
OL-000300572,ORD-00100190,CUST-002803,PROD-0128,4,1183.2,2026-09-02 16:00:00,placed,2026-09-02 16:00:00
OL-000300573,ORD-00100191,CUST-001289,PROD-0856,2,3009.71,2026-09-02 17:00:00,delivered,2026-09-02 17:00:00
OL-000300574,ORD-00100191,CUST-001575,PROD-0276,2,3194.24,2026-09-02 18:00:00,delivered,2026-09-02 18:00:00
OL-000300575,ORD-00100191,CUST-002244,PROD-0200,7,464.34,2026-09-02 19:00:00,placed,2026-09-02 19:00:00
OL-000300576,ORD-00100192,CUST-003483,PROD-0032,5,4384.65,2026-09-02 08:00:00,shipped,2026-09-02 12:00:00
OL-000300577,ORD-00100192,CUST-000567,PROD-0696,9,1623.68,2026-09-02 09:00:00,shipped,2026-09-02 13:00:00
OL-000300578,ORD-00100192,CUST-002548,PROD-0822,9,3922.55,2026-09-02 10:00:00,shipped,2026-09-02 14:00:00
OL-000300579,ORD-00100193,CUST-003972,PROD-0829,8,3595.09,2026-09-02 11:00:00,delivered,2026-09-02 15:00:00
OL-000300580,ORD-00100193,CUST-001175,PROD-0882,4,798.87,2026-09-02 12:00:00,delivered,2026-09-02 16:00:00
OL-000300581,ORD-00100193,CUST-001855,PROD-0522,7,1710.19,2026-09-02 13:00:00,shipped,2026-09-02 17:00:00
OL-000300582,ORD-00100194,CUST-002239,PROD-0853,2,2527.1,2026-09-02 14:00:00,delivered,2026-09-02 18:00:00
OL-000300583,ORD-00100194,CUST-000443,PROD-0321,7,756.15,2026-09-02 15:00:00,delivered,2026-09-02 19:00:00
OL-000300584,ORD-00100194,CUST-001619,PROD-0506,9,1609.65,2026-09-02 16:00:00,delivered,2026-09-02 12:00:00
OL-000300585,ORD-00100195,CUST-002593,PROD-0318,1,3599.53,2026-09-02 17:00:00,shipped,2026-09-02 13:00:00
OL-000300586,ORD-00100195,CUST-003063,PROD-0151,4,2506.68,2026-09-02 18:00:00,delivered,2026-09-02 14:00:00
OL-000300587,ORD-00100195,CUST-000210,PROD-0305,2,2652.8,2026-09-02 19:00:00,shipped,2026-09-02 15:00:00
OL-000300588,ORD-00100196,CUST-001232,PROD-0454,3,3468.88,2026-09-02 08:00:00,delivered,2026-09-02 16:00:00
OL-000300589,ORD-00100196,CUST-001919,PROD-0272,6,151.57,2026-09-02 09:00:00,delivered,2026-09-02 17:00:00
OL-000300590,ORD-00100196,CUST-001066,PROD-0705,4,2692.16,2026-09-02 10:00:00,shipped,2026-09-02 18:00:00
OL-000300591,ORD-00100197,CUST-000914,PROD-0013,9,3405.88,2026-09-02 11:00:00,delivered,2026-09-02 19:00:00
OL-000300592,ORD-00100197,CUST-003307,PROD-0627,3,4673.82,2026-09-02 12:00:00,placed,2026-09-02 12:00:00
OL-000300593,ORD-00100197,CUST-001014,PROD-0267,2,1973.26,2026-09-02 13:00:00,shipped,2026-09-02 13:00:00
OL-000300594,ORD-00100198,CUST-003851,PROD-0654,1,4168.48,2026-09-02 14:00:00,shipped,2026-09-02 14:00:00
OL-000300595,ORD-00100198,CUST-003282,PROD-0072,5,2533.52,2026-09-02 15:00:00,delivered,2026-09-02 15:00:00
OL-000300596,ORD-00100198,CUST-001846,PROD-0828,1,4527.57,2026-09-02 16:00:00,placed,2026-09-02 16:00:00
OL-000300597,ORD-00100199,CUST-001748,PROD-0375,3,2630.24,2026-09-02 17:00:00,delivered,2026-09-02 17:00:00
OL-000300598,ORD-00100199,CUST-003825,PROD-0023,7,2843.69,2026-09-02 18:00:00,delivered,2026-09-02 18:00:00
OL-000300599,ORD-00100199,CUST-002773,PROD-0141,4,3530.91,2026-09-02 19:00:00,shipped,2026-09-02 19:00:00
OL-000300600,ORD-00100200,CUST-001474,PROD-0618,7,478.89,2026-09-02 08:00:00,delivered,2026-09-02 12:00:00
OL-000300601,ORD-00100200,CUST-001162,PROD-0231,9,1623.5,2026-09-02 09:00:00,delivered,2026-09-02 13:00:00
OL-000300602,ORD-00100200,CUST-000250,PROD-0028,7,3878.8,2026-09-02 10:00:00,delivered,2026-09-02 14:00:00
OL-000300603,ORD-00100201,CUST-002420,PROD-0608,4,313.94,2026-09-02 11:00:00,placed,2026-09-02 15:00:00
OL-000300604,ORD-00100201,CUST-001045,PROD-0517,9,3171.57,2026-09-02 12:00:00,delivered,2026-09-02 16:00:00
OL-000300605,ORD-00100201,CUST-001718,PROD-0100,7,510.42,2026-09-02 13:00:00,delivered,2026-09-02 17:00:00
OL-000300606,ORD-00100202,CUST-002575,PROD-0728,9,1634.98,2026-09-02 14:00:00,delivered,2026-09-02 18:00:00
OL-000300607,ORD-00100202,CUST-000909,PROD-0783,8,4011.42,2026-09-02 15:00:00,delivered,2026-09-02 19:00:00
OL-000300608,ORD-00100202,CUST-002989,PROD-0653,9,1281.18,2026-09-02 16:00:00,delivered,2026-09-02 12:00:00
OL-000300609,ORD-00100203,CUST-001648,PROD-0196,4,276.22,2026-09-02 17:00:00,placed,2026-09-02 13:00:00
OL-000300610,ORD-00100203,CUST-000487,PROD-0098,2,3146.16,2026-09-02 18:00:00,shipped,2026-09-02 14:00:00
OL-000300611,ORD-00100203,CUST-000974,PROD-0117,6,1764.2,2026-09-02 19:00:00,delivered,2026-09-02 15:00:00
OL-000300612,ORD-00100204,CUST-001384,PROD-0889,1,1833.11,2026-09-02 08:00:00,placed,2026-09-02 16:00:00
OL-000300613,ORD-00100204,CUST-001066,PROD-0834,1,1528.65,2026-09-02 09:00:00,delivered,2026-09-02 17:00:00
OL-000300614,ORD-00100204,CUST-002398,PROD-0702,1,2198.31,2026-09-02 10:00:00,delivered,2026-09-02 18:00:00
OL-000300615,ORD-00100205,CUST-000607,PROD-0398,3,4643.82,2026-09-02 11:00:00,delivered,2026-09-02 19:00:00
OL-000300616,ORD-00100205,CUST-003271,PROD-0383,7,1306.39,2026-09-02 12:00:00,shipped,2026-09-02 12:00:00
OL-000300617,ORD-00100205,CUST-000334,PROD-0165,5,2000.49,2026-09-02 13:00:00,delivered,2026-09-02 13:00:00
OL-000300618,ORD-00100206,CUST-003275,PROD-0509,5,2903.36,2026-09-02 14:00:00,delivered,2026-09-02 14:00:00
OL-000300619,ORD-00100206,CUST-003947,PROD-0784,5,1440.42,2026-09-02 15:00:00,delivered,2026-09-02 15:00:00
OL-000300620,ORD-00100206,CUST-002412,PROD-0688,5,979.86,2026-09-02 16:00:00,cancelled,2026-09-02 16:00:00
OL-000300621,ORD-00100207,CUST-002881,PROD-0734,5,1372.43,2026-09-02 17:00:00,delivered,2026-09-02 17:00:00
OL-000300622,ORD-00100207,CUST-001251,PROD-0615,5,2565.88,2026-09-02 18:00:00,placed,2026-09-02 18:00:00
OL-000300623,ORD-00100207,CUST-002722,PROD-0820,8,2920.04,2026-09-02 19:00:00,shipped,2026-09-02 19:00:00
OL-000300624,ORD-00100208,CUST-000783,PROD-0460,4,635.37,2026-09-02 08:00:00,placed,2026-09-02 12:00:00
OL-000300625,ORD-00100208,CUST-002645,PROD-0804,5,663.27,2026-09-02 09:00:00,placed,2026-09-02 13:00:00
OL-000300626,ORD-00100208,CUST-000432,PROD-0672,8,1996.77,2026-09-02 10:00:00,delivered,2026-09-02 14:00:00
OL-000300627,ORD-00100209,CUST-002117,PROD-0861,1,2795.56,2026-09-02 11:00:00,delivered,2026-09-02 15:00:00
OL-000300628,ORD-00100209,CUST-000478,PROD-0695,9,3080.16,2026-09-02 12:00:00,shipped,2026-09-02 16:00:00
OL-000300629,ORD-00100209,CUST-000525,PROD-0629,9,2788.21,2026-09-02 13:00:00,delivered,2026-09-02 17:00:00
OL-000300630,ORD-00100210,CUST-000437,PROD-0009,8,2594.99,2026-09-02 14:00:00,delivered,2026-09-02 18:00:00
OL-000300631,ORD-00100210,CUST-002614,PROD-0195,1,1519.99,2026-09-02 15:00:00,delivered,2026-09-02 19:00:00
OL-000300632,ORD-00100210,CUST-000200,PROD-0210,2,3150.19,2026-09-02 16:00:00,delivered,2026-09-02 12:00:00
OL-000300633,ORD-00100211,CUST-003232,PROD-0718,8,198.87,2026-09-02 17:00:00,delivered,2026-09-02 13:00:00
OL-000300634,ORD-00100211,CUST-002887,PROD-0021,4,3331.14,2026-09-02 18:00:00,delivered,2026-09-02 14:00:00
OL-000300635,ORD-00100211,CUST-001763,PROD-0585,2,2629.36,2026-09-02 19:00:00,delivered,2026-09-02 15:00:00
OL-000300636,ORD-00100212,CUST-002351,PROD-0745,6,1837.34,2026-09-02 08:00:00,delivered,2026-09-02 16:00:00
OL-000300637,ORD-00100212,CUST-000518,PROD-0130,2,2261.78,2026-09-02 09:00:00,delivered,2026-09-02 17:00:00
OL-000300638,ORD-00100212,CUST-000406,PROD-0316,6,2316.37,2026-09-02 10:00:00,shipped,2026-09-02 18:00:00
OL-000300639,ORD-00100213,CUST-003224,PROD-0308,4,3378.44,2026-09-02 11:00:00,delivered,2026-09-02 19:00:00
OL-000300640,ORD-00100213,CUST-000983,PROD-0887,9,2928.61,2026-09-02 12:00:00,shipped,2026-09-02 12:00:00
OL-000300641,ORD-00100213,CUST-003225,PROD-0605,7,2469.35,2026-09-02 13:00:00,delivered,2026-09-02 13:00:00
OL-000300642,ORD-00100214,CUST-003654,PROD-0389,4,896.01,2026-09-02 14:00:00,shipped,2026-09-02 14:00:00
OL-000300643,ORD-00100214,CUST-002811,PROD-0649,8,4048.85,2026-09-02 15:00:00,placed,2026-09-02 15:00:00
OL-000300644,ORD-00100214,CUST-003797,PROD-0717,3,4671.32,2026-09-02 16:00:00,delivered,2026-09-02 16:00:00
OL-000300645,ORD-00100215,CUST-000925,PROD-0067,9,3602.21,2026-09-02 17:00:00,shipped,2026-09-02 17:00:00
OL-000300646,ORD-00100215,CUST-000433,PROD-0741,9,748.35,2026-09-02 18:00:00,placed,2026-09-02 18:00:00
OL-000300647,ORD-00100215,CUST-003250,PROD-0635,8,3190.87,2026-09-02 19:00:00,placed,2026-09-02 19:00:00
OL-000300648,ORD-00100216,CUST-003045,PROD-0107,5,862.34,2026-09-02 08:00:00,delivered,2026-09-02 12:00:00
OL-000300649,ORD-00100216,CUST-002198,PROD-0307,9,1344.23,2026-09-02 09:00:00,delivered,2026-09-02 13:00:00
OL-000300650,ORD-00100216,CUST-002023,PROD-0343,6,2346.1,2026-09-02 10:00:00,shipped,2026-09-02 14:00:00
OL-000300651,ORD-00100217,CUST-002164,PROD-0170,8,4549.56,2026-09-02 11:00:00,delivered,2026-09-02 15:00:00
OL-000300652,ORD-00100217,CUST-003449,PROD-0087,7,2038.7,2026-09-02 12:00:00,delivered,2026-09-02 16:00:00
OL-000300653,ORD-00100217,CUST-002076,PROD-0862,1,4683.42,2026-09-02 13:00:00,delivered,2026-09-02 17:00:00
OL-000300654,ORD-00100218,CUST-003181,PROD-0529,3,148.93,2026-09-02 14:00:00,delivered,2026-09-02 18:00:00
OL-000300655,ORD-00100218,CUST-000637,PROD-0045,1,3972.92,2026-09-02 15:00:00,delivered,2026-09-02 19:00:00
OL-000300656,ORD-00100218,CUST-000736,PROD-0399,4,2828.47,2026-09-02 16:00:00,delivered,2026-09-02 12:00:00
OL-000300657,ORD-00100219,CUST-000341,PROD-0468,2,443.49,2026-09-02 17:00:00,shipped,2026-09-02 13:00:00
OL-000300658,ORD-00100219,CUST-001720,PROD-0798,9,2391.34,2026-09-02 18:00:00,delivered,2026-09-02 14:00:00
OL-000300659,ORD-00100219,CUST-001751,PROD-0205,7,3109.33,2026-09-02 19:00:00,delivered,2026-09-02 15:00:00
OL-000300660,ORD-00100220,CUST-000069,PROD-0004,3,2019.05,2026-09-02 08:00:00,shipped,2026-09-02 16:00:00
OL-000300661,ORD-00100220,CUST-002508,PROD-0344,9,2815.41,2026-09-02 09:00:00,delivered,2026-09-02 17:00:00
OL-000300662,ORD-00100220,CUST-003389,PROD-0893,2,3052.07,2026-09-02 10:00:00,delivered,2026-09-02 18:00:00
OL-000300663,ORD-00100221,CUST-000126,PROD-0096,8,3066.13,2026-09-02 11:00:00,placed,2026-09-02 19:00:00
OL-000300664,ORD-00100221,CUST-000702,PROD-0203,6,1345.37,2026-09-02 12:00:00,delivered,2026-09-02 12:00:00
OL-000300665,ORD-00100221,CUST-002772,PROD-0593,5,1458.76,2026-09-02 13:00:00,delivered,2026-09-02 13:00:00
OL-000300666,ORD-00100222,CUST-000393,PROD-0688,2,2352.55,2026-09-02 14:00:00,delivered,2026-09-02 14:00:00
OL-000300667,ORD-00100222,CUST-000618,PROD-0601,1,4379.31,2026-09-02 15:00:00,delivered,2026-09-02 15:00:00
OL-000300668,ORD-00100222,CUST-001738,PROD-0186,2,1719.27,2026-09-02 16:00:00,delivered,2026-09-02 16:00:00
OL-000300669,ORD-00100223,CUST-000868,PROD-0587,4,612.56,2026-09-02 17:00:00,placed,2026-09-02 17:00:00
OL-000300670,ORD-00100223,CUST-002667,PROD-0376,6,3808.2,2026-09-02 18:00:00,delivered,2026-09-02 18:00:00
OL-000300671,ORD-00100223,CUST-003753,PROD-0510,1,1255.71,2026-09-02 19:00:00,shipped,2026-09-02 19:00:00
OL-000300672,ORD-00100224,CUST-002592,PROD-0532,3,1136.7,2026-09-02 08:00:00,delivered,2026-09-02 12:00:00
OL-000300673,ORD-00100224,CUST-003393,PROD-0087,8,441.23,2026-09-02 09:00:00,delivered,2026-09-02 13:00:00
OL-000300674,ORD-00100224,CUST-003976,PROD-0276,6,2040.91,2026-09-02 10:00:00,delivered,2026-09-02 14:00:00
OL-000300675,ORD-00100225,CUST-003140,PROD-0201,1,2299.66,2026-09-02 11:00:00,delivered,2026-09-02 15:00:00
OL-000300676,ORD-00100225,CUST-000566,PROD-0795,6,4563.39,2026-09-02 12:00:00,delivered,2026-09-02 16:00:00
OL-000300677,ORD-00100225,CUST-003669,PROD-0537,1,3212.02,2026-09-02 13:00:00,shipped,2026-09-02 17:00:00
OL-000300678,ORD-00100226,CUST-003237,PROD-0047,7,3258.73,2026-09-02 14:00:00,placed,2026-09-02 18:00:00
OL-000300679,ORD-00100226,CUST-002406,PROD-0390,5,3789.38,2026-09-02 15:00:00,shipped,2026-09-02 19:00:00
OL-000300680,ORD-00100226,CUST-002574,PROD-0751,3,1170.98,2026-09-02 16:00:00,placed,2026-09-02 12:00:00
OL-000300681,ORD-00100227,CUST-002459,PROD-0759,1,397.67,2026-09-02 17:00:00,shipped,2026-09-02 13:00:00
OL-000300682,ORD-00100227,CUST-001185,PROD-0171,5,613.02,2026-09-02 18:00:00,shipped,2026-09-02 14:00:00
OL-000300683,ORD-00100227,CUST-001638,PROD-0401,4,229.15,2026-09-02 19:00:00,delivered,2026-09-02 15:00:00
OL-000300684,ORD-00100228,CUST-000102,PROD-0581,8,3245.93,2026-09-02 08:00:00,shipped,2026-09-02 16:00:00
OL-000300685,ORD-00100228,CUST-003913,PROD-0444,4,182.9,2026-09-02 09:00:00,delivered,2026-09-02 17:00:00
OL-000300686,ORD-00100228,CUST-000228,PROD-0025,6,4110.59,2026-09-02 10:00:00,shipped,2026-09-02 18:00:00
OL-000300687,ORD-00100229,CUST-002248,PROD-0630,1,2455.73,2026-09-02 11:00:00,delivered,2026-09-02 19:00:00
OL-000300688,ORD-00100229,CUST-003664,PROD-0357,2,3468.09,2026-09-02 12:00:00,shipped,2026-09-02 12:00:00
OL-000300689,ORD-00100229,CUST-001414,PROD-0214,7,3778.37,2026-09-02 13:00:00,delivered,2026-09-02 13:00:00
OL-000300690,ORD-00100230,CUST-003727,PROD-0118,7,996.88,2026-09-02 14:00:00,shipped,2026-09-02 14:00:00
OL-000300691,ORD-00100230,CUST-003125,PROD-0146,1,3435.7,2026-09-02 15:00:00,delivered,2026-09-02 15:00:00
OL-000300692,ORD-00100230,CUST-003041,PROD-0272,5,2737.04,2026-09-02 16:00:00,shipped,2026-09-02 16:00:00
OL-000300693,ORD-00100231,CUST-001430,PROD-0137,4,724.83,2026-09-02 17:00:00,delivered,2026-09-02 17:00:00
OL-000300694,ORD-00100231,CUST-001517,PROD-0581,4,3867.2,2026-09-02 18:00:00,delivered,2026-09-02 18:00:00
OL-000300695,ORD-00100231,CUST-001613,PROD-0600,6,2479.63,2026-09-02 19:00:00,placed,2026-09-02 19:00:00
OL-000300696,ORD-00100232,CUST-001890,PROD-0639,3,2371.07,2026-09-02 08:00:00,placed,2026-09-02 12:00:00
OL-000300697,ORD-00100232,CUST-000019,PROD-0696,3,1780.26,2026-09-02 09:00:00,delivered,2026-09-02 13:00:00
OL-000300698,ORD-00100232,CUST-002457,PROD-0470,1,3854.77,2026-09-02 10:00:00,delivered,2026-09-02 14:00:00
OL-000300699,ORD-00100233,CUST-001486,PROD-0270,5,3219.99,2026-09-02 11:00:00,delivered,2026-09-02 15:00:00
OL-000300700,ORD-00100233,CUST-002378,PROD-0372,7,4087.13,2026-09-02 12:00:00,shipped,2026-09-02 16:00:00
OL-000300701,ORD-00100233,CUST-002219,PROD-0572,2,2666.02,2026-09-02 13:00:00,delivered,2026-09-02 17:00:00
OL-000300702,ORD-00100234,CUST-001204,PROD-0414,1,1992.08,2026-09-02 14:00:00,placed,2026-09-02 18:00:00
OL-000300703,ORD-00100234,CUST-003861,PROD-0325,6,625.61,2026-09-02 15:00:00,delivered,2026-09-02 19:00:00
OL-000300704,ORD-00100234,CUST-003725,PROD-0406,5,544.0,2026-09-02 16:00:00,delivered,2026-09-02 12:00:00
OL-000300705,ORD-00100235,CUST-001453,PROD-0498,4,3969.2,2026-09-02 17:00:00,delivered,2026-09-02 13:00:00
OL-000300706,ORD-00100235,CUST-001958,PROD-0701,4,3592.63,2026-09-02 18:00:00,cancelled,2026-09-02 14:00:00
OL-000300707,ORD-00100235,CUST-000074,PROD-0570,2,1477.1,2026-09-02 19:00:00,delivered,2026-09-02 15:00:00
OL-000300708,ORD-00100236,CUST-002860,PROD-0473,2,2554.53,2026-09-02 08:00:00,delivered,2026-09-02 16:00:00
OL-000300709,ORD-00100236,CUST-002228,PROD-0199,6,2860.71,2026-09-02 09:00:00,delivered,2026-09-02 17:00:00
OL-000300710,ORD-00100236,CUST-003437,PROD-0863,9,3467.74,2026-09-02 10:00:00,delivered,2026-09-02 18:00:00
OL-000300711,ORD-00100237,CUST-002753,PROD-0056,5,3658.92,2026-09-02 11:00:00,delivered,2026-09-02 19:00:00
OL-000300712,ORD-00100237,CUST-003943,PROD-0272,8,916.48,2026-09-02 12:00:00,shipped,2026-09-02 12:00:00
OL-000300713,ORD-00100237,CUST-001858,PROD-0603,1,1307.54,2026-09-02 13:00:00,shipped,2026-09-02 13:00:00
OL-000300714,ORD-00100238,CUST-000032,PROD-0512,9,437.48,2026-09-02 14:00:00,placed,2026-09-02 14:00:00
OL-000300715,ORD-00100238,CUST-002868,PROD-0653,6,4083.66,2026-09-02 15:00:00,delivered,2026-09-02 15:00:00
OL-000300716,ORD-00100238,CUST-003658,PROD-0024,4,296.67,2026-09-02 16:00:00,delivered,2026-09-02 16:00:00
OL-000300717,ORD-00100239,CUST-001983,PROD-0436,9,796.09,2026-09-02 17:00:00,shipped,2026-09-02 17:00:00
OL-000300718,ORD-00100239,CUST-003588,PROD-0285,5,678.47,2026-09-02 18:00:00,shipped,2026-09-02 18:00:00
OL-000300719,ORD-00100239,CUST-000152,PROD-0513,9,564.56,2026-09-02 19:00:00,shipped,2026-09-02 19:00:00
OL-000300720,ORD-00100240,CUST-000201,PROD-0017,6,3638.45,2026-09-02 08:00:00,shipped,2026-09-02 12:00:00
OL-000300721,ORD-00100240,CUST-002209,PROD-0700,9,495.29,2026-09-02 09:00:00,shipped,2026-09-02 13:00:00
OL-000300722,ORD-00100240,CUST-001667,PROD-0346,3,2946.27,2026-09-02 10:00:00,delivered,2026-09-02 14:00:00
OL-000300723,ORD-00100241,CUST-003504,PROD-0104,3,2201.51,2026-09-02 11:00:00,delivered,2026-09-02 15:00:00
OL-000300724,ORD-00100241,CUST-003245,PROD-0862,1,4493.19,2026-09-02 12:00:00,delivered,2026-09-02 16:00:00
OL-000300725,ORD-00100241,CUST-001388,PROD-0543,8,1457.56,2026-09-02 13:00:00,delivered,2026-09-02 17:00:00
OL-000300726,ORD-00100242,CUST-002791,PROD-0879,7,3645.33,2026-09-02 14:00:00,delivered,2026-09-02 18:00:00
OL-000300727,ORD-00100242,CUST-002567,PROD-0544,5,810.34,2026-09-02 15:00:00,cancelled,2026-09-02 19:00:00
OL-000300728,ORD-00100242,CUST-003209,PROD-0535,2,3798.75,2026-09-02 16:00:00,placed,2026-09-02 12:00:00
OL-000300729,ORD-00100243,CUST-000132,PROD-0336,4,4024.06,2026-09-02 17:00:00,delivered,2026-09-02 13:00:00
OL-000300730,ORD-00100243,CUST-000429,PROD-0439,4,4413.88,2026-09-02 18:00:00,delivered,2026-09-02 14:00:00
OL-000300731,ORD-00100243,CUST-003930,PROD-0582,2,1838.24,2026-09-02 19:00:00,placed,2026-09-02 15:00:00
OL-000300732,ORD-00100244,CUST-001152,PROD-0197,6,3351.81,2026-09-02 08:00:00,delivered,2026-09-02 16:00:00
OL-000300733,ORD-00100244,CUST-003861,PROD-0567,2,1772.88,2026-09-02 09:00:00,shipped,2026-09-02 17:00:00
